XP,Z,REP,IMG,MEAN,MB,MG,MR,STDDEV,SB,SG,SR
BED,-103.9,REP1,IMG1,mean,0.53733750000000002, 1.6273875, 0.01179375, stdDev,0.73010678061071999, 0.64214283834965413, 0.1096797951353735
BED,-103.9,REP1,IMG2,mean,0.53748750000000001, 1.6124375, 0.010593750000000001, stdDev,0.75048796615518765, 0.64063078960798503, 0.10461368199684733
BED,-103.9,REP1,IMG3,mean,0.502475, 1.6039812500000001, 0.013518750000000001, stdDev,0.69443781174054742, 0.63632766688903086, 0.11773272016919298
BED,-103.9,REP2,IMG1,mean,0.45504375000000002, 1.5700125, 0.011950000000000001, stdDev,0.62949697027542351, 0.61722017938799612, 0.11031635191575181
BED,-103.9,REP2,IMG2,mean,0.44721875, 1.5713250000000001, 0.015887500000000002, stdDev,0.63035834225338649, 0.62163111599645637, 0.12780879212225582
BED,-103.9,REP2,IMG3,mean,0.43628749999999999, 1.56201875, 0.0116375, stdDev,0.62460244743656756, 0.62050678855951102, 0.10823386066176334
BED,-103.9,REP3,IMG1,mean,0.42560000000000003, 1.5551125000000001, 0.010262500000000001, stdDev,0.60120889880306994, 0.62136954571635528, 0.1015858311663098
BED,-103.9,REP3,IMG2,mean,0.43310625000000003, 1.5394687500000002, 0.0116375, stdDev,0.6111875540379873, 0.60289279127672191, 0.10961098755941395
BED,-103.9,REP3,IMG3,mean,0.42114375000000004, 1.5594375, 0.010856250000000001, stdDev,0.60300845088268673, 0.62049752907948785, 0.10547934317172013
BED,-104.0,REP1,IMG1,mean,0.498475, 1.61746875, 0.014937500000000001, stdDev,0.67920738686722182, 0.64525273557997254, 0.1236501964970133
BED,-104.0,REP1,IMG2,mean,0.48825000000000002, 1.6136312500000001, 0.01578125, stdDev,0.66212682886286978, 0.64119064171542406, 0.12755274261432994
BED,-104.0,REP1,IMG3,mean,0.48520000000000002, 1.5898687500000002, 0.01265, stdDev,0.66644089010204055, 0.62793200887790146, 0.11325845443056337
BED,-104.0,REP2,IMG1,mean,0.44940000000000002, 1.5609625, 0.010775, stdDev,0.62609076019375975, 0.60987381776376504, 0.10444567666974061
BED,-104.0,REP2,IMG2,mean,0.45101250000000004, 1.5537000000000001, 0.0115, stdDev,0.61876912079042057, 0.60918290356837801, 0.10778566695066649
BED,-104.0,REP2,IMG3,mean,0.431975, 1.5426375000000001, 0.0094312500000000004, stdDev,0.61132855272349262, 0.61117267903085248, 0.098956058548415826
BED,-104.0,REP3,IMG1,mean,0.43833750000000005, 1.55478125, 0.012587500000000001, stdDev,0.61878731087001937, 0.61374792435366943, 0.11304448170410621
BED,-104.0,REP3,IMG2,mean,0.4367375, 1.5418500000000002, 0.0098375000000000008, stdDev,0.61897928567420579, 0.60697905853497103, 0.10039035607940636
BED,-104.0,REP3,IMG3,mean,0.42583124999999999, 1.54126875, 0.01435, stdDev,0.59887310552690343, 0.60223283725934262, 0.12121913009092253
PAPER,-100.0,REP1,IMG1,mean,46.960543749999999, 29.483931250000001, 58.699731250000006, stdDev,10.364665911370999, 6.5954476190227842, 10.173083108270212
PAPER,-100.0,REP1,IMG2,mean,47.480737500000004, 30.399275000000003, 59.1987375, stdDev,10.373665165026948, 6.5870596228040137, 10.082271118458078
PAPER,-100.0,REP1,IMG3,mean,48.67363125, 32.547450000000005, 60.316925000000005, stdDev,10.161982566852958, 6.491941042361649, 10.006442102184709
PAPER,-100.0,REP2,IMG1,mean,55.500187500000003, 36.303462500000002, 64.142837499999999, stdDev,9.7560096845402882, 6.5971318018585601, 10.265735358394679
PAPER,-100.0,REP2,IMG2,mean,53.758768750000002, 33.4256125, 62.549600000000005, stdDev,9.8226486363924987, 6.5760420466906915, 10.479419823635251
PAPER,-100.0,REP2,IMG3,mean,53.944974999999999, 33.672474999999999, 62.695125000000004, stdDev,9.8628195638658696, 6.5951878194919544, 10.408711554960806
PAPER,-100.0,REP3,IMG1,mean,52.660562500000005, 32.184112500000005, 61.642131250000006, stdDev,9.6600514845208458, 6.3612864333673613, 10.299322730537808
PAPER,-100.0,REP3,IMG2,mean,54.094587500000003, 34.856587500000003, 63.104975000000003, stdDev,9.5384073987665072, 6.3224843103675212, 10.133541101183472
PAPER,-100.0,REP3,IMG3,mean,54.230900000000005, 35.241181250000004, 63.379450000000006, stdDev,9.5770923400581101, 6.3452590849112021, 10.192630558275878
PAPER,-100.1,REP1,IMG1,mean,44.310656250000001, 27.5044, 56.89826875, stdDev,9.6135749825096806, 5.8384516903028363, 10.43293796122518
PAPER,-100.1,REP1,IMG2,mean,44.933831250000004, 28.66085, 57.552137500000001, stdDev,9.4443311275348183, 5.75692428971408, 10.274160874791383
PAPER,-100.1,REP1,IMG3,mean,45.885418749999999, 30.684462500000002, 58.684775000000002, stdDev,9.2415408556770871, 5.6742189846791877, 10.165456000562644
PAPER,-100.1,REP2,IMG1,mean,48.807493749999999, 30.74481875, 60.086387500000001, stdDev,9.7473424631389314, 6.3094255903091909, 9.9003213180100378
PAPER,-100.1,REP2,IMG2,mean,46.974956250000005, 27.886956250000001, 58.458975000000002, stdDev,9.8996043638412878, 6.3243835557772767, 10.070205035120928
PAPER,-100.1,REP2,IMG3,mean,47.377437499999999, 29.100187500000001, 59.119175000000006, stdDev,9.6974586069544007, 6.1883479188587751, 9.9322390385740729
PAPER,-100.1,REP3,IMG1,mean,48.309106249999999, 29.288456250000003, 59.335093750000006, stdDev,10.107774709411109, 6.5780562662412549, 10.012772140057434
PAPER,-100.1,REP3,IMG2,mean,49.689018750000002, 31.8911625, 60.784425000000006, stdDev,9.9651045861118952, 6.4916690379742716, 9.8738215711736519
PAPER,-100.1,REP3,IMG3,mean,49.36735625, 31.046893750000002, 60.311100000000003, stdDev,9.9968922988889872, 6.5232455285855124, 9.9847780040419494
PAPER,-100.2,REP1,IMG1,mean,37.397031250000005, 22.461893750000002, 52.758675000000004, stdDev,7.2789334683402052, 3.7318742494503834, 9.8573532068387735
PAPER,-100.2,REP1,IMG2,mean,38.349481250000004, 24.496893750000002, 53.999025000000003, stdDev,6.9385657095611801, 3.6570107808442267, 9.5945205221196161
PAPER,-100.2,REP1,IMG3,mean,38.584112500000003, 25.090181250000001, 54.360200000000006, stdDev,6.7574773464173497, 3.5780020391481706, 9.5865560009838706
PAPER,-100.2,REP2,IMG1,mean,43.039368750000001, 26.10866875, 56.779150000000001, stdDev,8.2536972837343257, 4.9798403441047689, 9.3220317140363758
PAPER,-100.2,REP2,IMG2,mean,41.843037500000001, 23.894962500000002, 55.468443750000006, stdDev,8.4714498625438228, 5.0092843424578826, 9.4888805558445899
PAPER,-100.2,REP2,IMG3,mean,43.042143750000001, 26.327137500000003, 56.886675000000004, stdDev,8.2420806022712512, 4.98207096056385, 9.2473905748797343
PAPER,-100.2,REP3,IMG1,mean,41.532406250000001, 24.809925, 55.650750000000002, stdDev,8.2584335581852901, 4.8012104197145042, 9.3299282921949462
PAPER,-100.2,REP3,IMG2,mean,43.158056250000001, 27.402406250000002, 57.188031250000002, stdDev,7.9793255963042311, 4.8324528409453569, 9.1696735492068306
PAPER,-100.2,REP3,IMG3,mean,41.982693750000003, 25.3388125, 55.984531250000003, stdDev,8.2606533787413507, 4.8534645965375889, 9.319974086217897
PAPER,-100.3,REP1,IMG1,mean,30.833231250000001, 18.564118750000002, 49.086856250000004, stdDev,5.0474592057810046, 2.1490465992849979, 9.9411587474416514
PAPER,-100.3,REP1,IMG2,mean,31.804250000000003, 19.185918750000003, 49.641443750000001, stdDev,4.909207618088657, 2.1382388707528364, 9.7971669969224138
PAPER,-100.3,REP1,IMG3,mean,31.677781250000002, 19.406700000000001, 49.805100000000003, stdDev,4.8750365462371876, 2.1290655485447179, 9.7804780808506262
PAPER,-100.3,REP2,IMG1,mean,35.998562499999998, 20.797318750000002, 52.471731250000005, stdDev,5.5873952279746462, 2.8793274494052152, 9.0829015671079958
PAPER,-100.3,REP2,IMG2,mean,35.411050000000003, 19.95683125, 51.881431250000006, stdDev,5.657892752385802, 2.8898581641705978, 9.1654260785586388
PAPER,-100.3,REP2,IMG3,mean,36.799956250000001, 22.238343750000002, 53.374475000000004, stdDev,5.4855527294964403, 2.9657943298273257, 8.9053940662036251
PAPER,-100.3,REP3,IMG1,mean,35.620606250000002, 21.085237500000002, 52.366012500000004, stdDev,5.6718276712591367, 2.9707233241407209, 8.9277886315617838
PAPER,-100.3,REP3,IMG2,mean,36.328968750000001, 22.44115, 53.222750000000005, stdDev,5.5612867945758166, 2.9563996985353738, 8.9131178572651919
PAPER,-100.3,REP3,IMG3,mean,35.051200000000001, 20.224093750000002, 51.817043750000003, stdDev,5.7500470485031627, 2.8970978135387386, 9.1465066151282919
PAPER,-100.4,REP1,IMG1,mean,27.744668750000002, 17.1828875, 47.165725000000002, stdDev,3.9897978899655242, 1.4654699459026062, 10.211985493740908
PAPER,-100.4,REP1,IMG2,mean,29.0597125, 18.935937500000001, 48.464187500000001, stdDev,3.8557939412452793, 1.5163223588978951, 10.033408815793548
PAPER,-100.4,REP1,IMG3,mean,28.026318750000002, 17.558843750000001, 47.458081249999999, stdDev,3.9893813522146928, 1.4355138150104645, 10.220511499841823
PAPER,-100.4,REP2,IMG1,mean,30.893750000000001, 17.45949375, 49.190875000000005, stdDev,4.4473318897401857, 1.9460657089910731, 9.5316107890730866
PAPER,-100.4,REP2,IMG2,mean,31.294125000000001, 17.86851875, 49.514156249999999, stdDev,4.4299763525751379, 1.9787322787326465, 9.4378691769162728
PAPER,-100.4,REP2,IMG3,mean,32.552031249999999, 19.791925000000003, 50.840293750000001, stdDev,4.2923601024405702, 2.0538420811676161, 9.2167890376047392
PAPER,-100.4,REP3,IMG1,mean,31.899181250000002, 18.946312500000001, 49.974593750000004, stdDev,4.3866407226542332, 2.0967278441284978, 9.2167218018371724
PAPER,-100.4,REP3,IMG2,mean,30.83118125, 17.706443750000002, 49.167981250000004, stdDev,4.5303235513204108, 1.9925971690449336, 9.4350795465458663
PAPER,-100.4,REP3,IMG3,mean,30.600256250000001, 17.437575000000002, 49.016800000000003, stdDev,4.5445199069138216, 2.0232500140553435, 9.3892794057904201
PAPER,-100.5,REP1,IMG1,mean,25.324881250000001, 16.060112500000002, 45.458018750000001, stdDev,3.9716191186213305, 1.3570828962681882, 10.618663408105965
PAPER,-100.5,REP1,IMG2,mean,23.412050000000001, 16.19745, 45.337137500000004, stdDev,4.0988141330755621, 1.4442259163648894, 10.828882712731426
PAPER,-100.5,REP1,IMG3,mean,24.804450000000003, 15.568731250000001, 45.178600000000003, stdDev,3.9074045346623505, 1.3244861325334469, 10.61483464496739
PAPER,-100.5,REP2,IMG1,mean,27.245481250000001, 15.073731250000002, 46.52915625, stdDev,3.8712895404371963, 1.3932408093267366, 10.212618416110827
PAPER,-100.5,REP2,IMG2,mean,28.120487500000003, 16.273400000000002, 47.418018750000002, stdDev,3.7315087782750305, 1.4467428728008027, 10.091622965343515
PAPER,-100.5,REP2,IMG3,mean,29.069275000000001, 17.564425, 48.328368750000003, stdDev,3.6421303483503951, 1.4927489472027744, 9.9194892869554252
PAPER,-100.5,REP3,IMG1,mean,29.06738125, 17.301468750000002, 48.004818750000005, stdDev,3.7404466333779487, 1.4941503748864871, 9.8405834699802259
PAPER,-100.5,REP3,IMG2,mean,27.344800000000003, 15.393125000000001, 46.610756250000001, stdDev,3.8323801951267646, 1.4021912260369447, 10.031351257586685
PAPER,-100.5,REP3,IMG3,mean,27.9040125, 16.11381875, 47.141818749999999, stdDev,3.7829649614877288, 1.4493797094441616, 9.9289013084101239
PAPER,-100.6,REP1,IMG1,mean,23.318631250000003, 14.909531250000001, 43.785606250000001, stdDev,4.1077220422666505, 1.267792039442359, 10.750724583485569
PAPER,-100.6,REP1,IMG2,mean,23.43230625, 15.336306250000002, 44.096006250000002, stdDev,4.0670880315295577, 1.2948520595847701, 10.758047060222456
PAPER,-100.6,REP1,IMG3,mean,22.19331875, 13.81005, 43.053675000000005, stdDev,4.1629717883860913, 1.2332351752605721, 10.889526803051394
PAPER,-100.6,REP2,IMG1,mean,24.676300000000001, 13.413875000000001, 44.5428, stdDev,3.9795986996178399, 1.276839842883585, 10.439269881557811
PAPER,-100.6,REP2,IMG2,mean,25.740537500000002, 15.000462500000001, 45.677418750000001, stdDev,3.8311736727918908, 1.3499165848650481, 10.280121477256413
PAPER,-100.6,REP2,IMG3,mean,25.968181250000001, 15.2961375, 45.902918750000005, stdDev,3.7930306243356888, 1.3553376262369938, 10.324627425766913
PAPER,-100.6,REP3,IMG1,mean,25.44686875, 14.9044875, 45.318531249999999, stdDev,3.8795218223736754, 1.3412549579940989, 10.175765651427593
PAPER,-100.6,REP3,IMG2,mean,23.869106250000002, 13.246700000000001, 44.095537499999999, stdDev,4.0168953280127777, 1.2627159656866596, 10.390917793250694
PAPER,-100.6,REP3,IMG3,mean,24.883018750000002, 14.572262500000001, 45.078931250000004, stdDev,3.8458365978221756, 1.3284542261943939, 10.195352549459642
PAPER,-100.7,REP1,IMG1,mean,21.666981250000003, 14.118031250000001, 42.425793750000004, stdDev,4.0139092244529371, 1.1909869327676921, 10.621879232624545
PAPER,-100.7,REP1,IMG2,mean,21.143643750000003, 13.802306250000001, 42.188637499999999, stdDev,4.0963517577334434, 1.186812298221968, 10.745103112283006
PAPER,-100.7,REP1,IMG3,mean,20.121600000000001, 12.507462500000001, 41.208856250000004, stdDev,4.1199090936572826, 1.1369946398702759, 10.827531358386164
PAPER,-100.7,REP2,IMG1,mean,22.922487500000003, 12.664875, 43.115418750000003, stdDev,3.9467112020445083, 1.2261999161535613, 10.382327401028554
PAPER,-100.7,REP2,IMG2,mean,24.098706250000003, 14.163987500000001, 44.207718750000005, stdDev,3.8922327559141228, 1.2761595119120976, 10.223202001863118
PAPER,-100.7,REP2,IMG3,mean,23.678606250000001, 13.678775, 43.879537500000005, stdDev,3.911853755888743, 1.2729943045336027, 10.327966948344356
PAPER,-100.7,REP3,IMG1,mean,23.254418750000003, 13.393331250000001, 43.472999999999999, stdDev,3.9546099491161462, 1.2540023037352854, 10.286260666539626
PAPER,-100.7,REP3,IMG2,mean,22.373068750000002, 12.497668750000001, 42.78493125, stdDev,4.0197016005884523, 1.21505949042564, 10.316689836511213
PAPER,-100.7,REP3,IMG3,mean,23.527625, 13.938812500000001, 43.850975000000005, stdDev,3.8680032780977607, 1.281007841445061, 10.158205011190448
PAPER,-100.8,REP1,IMG1,mean,20.563256250000002, 13.614318750000001, 41.401356249999999, stdDev,3.9801380185661746, 1.1328310656926859, 10.69572902660618
PAPER,-100.8,REP1,IMG2,mean,19.640293750000001, 12.696356250000001, 40.749606249999999, stdDev,4.1380481707818335, 1.1245918028715736, 10.756463601944695
PAPER,-100.8,REP1,IMG3,mean,19.062437500000001, 11.980281250000001, 40.174893750000003, stdDev,4.1115692331023332, 1.1003317322055401, 10.790998259021768
PAPER,-100.8,REP2,IMG1,mean,21.861081250000002, 12.26858125, 42.184231250000003, stdDev,3.9554924258426256, 1.1682927125290192, 10.328204229028554
PAPER,-100.8,REP2,IMG2,mean,22.9446625, 13.643106250000001, 43.210500000000003, stdDev,3.8706960305730362, 1.1908696827155067, 10.233614451893319
PAPER,-100.8,REP2,IMG3,mean,22.004512500000001, 12.479575000000001, 42.41358125, stdDev,3.9479225090348176, 1.1711512794575216, 10.336854903675897
PAPER,-100.8,REP3,IMG1,mean,21.42866875, 12.143550000000001, 42.002118750000001, stdDev,3.9733973942677134, 1.1532642357673153, 10.31203310511067
PAPER,-100.8,REP3,IMG2,mean,21.445062500000002, 12.064843750000001, 41.995800000000003, stdDev,3.8662296712810083, 1.1584964557934114, 10.263690606209829
PAPER,-100.8,REP3,IMG3,mean,22.375518750000001, 13.421437500000001, 42.983025000000005, stdDev,3.839702712241988, 1.1916597390168449, 10.217771863247615
PAPER,-100.9,REP1,IMG1,mean,17.439137500000001, 11.273906250000001, 38.394837500000001, stdDev,4.0379878350601484, 1.0529335763527083, 10.509113466348809
PAPER,-100.9,REP1,IMG2,mean,17.093225, 11.009243750000001, 38.202606250000002, stdDev,4.038469276765019, 1.066341081964826, 10.507227010846439
PAPER,-100.9,REP1,IMG3,mean,18.11476875, 12.0579625, 39.016500000000001, stdDev,3.9653668662588388, 1.0567002169933248, 10.448625639288643
PAPER,-100.9,REP2,IMG1,mean,19.852912500000002, 11.30516875, 40.409875, stdDev,3.9128078495300151, 1.1212228966728464, 10.093039184724047
PAPER,-100.9,REP2,IMG2,mean,20.534175000000001, 12.08486875, 41.019487500000004, stdDev,3.89515173894099, 1.1372020687958013, 10.074826064868002
PAPER,-100.9,REP2,IMG3,mean,19.456793749999999, 10.920981250000001, 40.102962500000004, stdDev,3.931071192431018, 1.1161540158725534, 10.188062805243865
PAPER,-100.9,REP3,IMG1,mean,18.956893750000003, 10.524531250000001, 39.537331250000001, stdDev,3.9084617308105809, 1.1231588123562157, 10.055353369115057
PAPER,-100.9,REP3,IMG2,mean,19.269606250000002, 11.0836875, 40.069900000000004, stdDev,3.9067305665941223, 1.1174396638493551, 10.018267763940013
PAPER,-100.9,REP3,IMG3,mean,20.370081250000002, 12.140343750000001, 40.891443750000001, stdDev,3.8199389547999849, 1.1413029316688392, 10.021057668259669
PAPER,-101.0,REP1,IMG1,mean,15.4421625, 10.224437500000001, 36.310225000000003, stdDev,3.9676321431798289, 1.0657639553830573, 10.431832794354731
PAPER,-101.0,REP1,IMG2,mean,15.45799375, 10.367537500000001, 36.424512499999999, stdDev,4.0105904147595215, 1.0431580350520917, 10.366495991285765
PAPER,-101.0,REP1,IMG3,mean,16.3124875, 11.23516875, 37.193175000000004, stdDev,3.9519063832970254, 1.0688203352404249, 10.40053644863451
PAPER,-101.0,REP2,IMG1,mean,18.480531250000002, 10.75696875, 38.818681250000004, stdDev,3.9059932754388282, 1.1080859901304787, 10.11794530825791
PAPER,-101.0,REP2,IMG2,mean,18.421156249999999, 10.790906250000001, 38.900268750000002, stdDev,3.8716302978313868, 1.1203787545785253, 10.119136446741562
PAPER,-101.0,REP2,IMG3,mean,17.45758125, 9.6964562500000007, 38.047056250000004, stdDev,3.9224419243181217, 1.1032871076179225, 10.14831165560733
PAPER,-101.0,REP3,IMG1,mean,17.178237500000002, 9.5413437500000011, 37.637506250000001, stdDev,3.9500213788780583, 1.1015968837718837, 9.9929815136029845
PAPER,-101.0,REP3,IMG2,mean,18.013393750000002, 10.542475000000001, 38.431987500000005, stdDev,3.8945461041642391, 1.1164378058696209, 9.9812392416895506
PAPER,-101.0,REP3,IMG3,mean,18.45734375, 10.937800000000001, 38.760400000000004, stdDev,3.9046789809580953, 1.1021030623312784, 9.9731040473866415
PAPER,-101.1,REP1,IMG1,mean,13.168643750000001, 9.0802812500000005, 33.79896875, stdDev,3.8002026966447349, 1.054430496001719, 9.8811129275261074
PAPER,-101.1,REP1,IMG2,mean,13.575706250000001, 9.5939875000000008, 34.184581250000001, stdDev,3.8115867514344881, 1.0469139648718675, 9.9154046065780204
PAPER,-101.1,REP1,IMG3,mean,14.2538625, 10.16818125, 34.680087499999999, stdDev,3.8556327406916924, 1.0541092529469793, 9.9866970762281504
PAPER,-101.1,REP2,IMG1,mean,16.63959375, 9.8668125, 36.5994125, stdDev,3.8413654583963934, 1.096431069353544, 9.7534419388667057
PAPER,-101.1,REP2,IMG2,mean,16.1508875, 9.4388000000000005, 36.321568750000004, stdDev,3.8170663424079754, 1.1056297119741301, 9.756661175270116
PAPER,-101.1,REP2,IMG3,mean,15.368518750000002, 8.5868125000000006, 35.638781250000001, stdDev,3.8191164136352831, 1.0982547927706667, 9.7357107991480785
PAPER,-101.1,REP3,IMG1,mean,15.6309375, 8.8932937499999998, 35.7789, stdDev,3.8331488845456789, 1.1067836401984601, 9.5353796353370228
PAPER,-101.1,REP3,IMG2,mean,16.3973625, 9.8166124999999997, 36.612393750000003, stdDev,3.820501019970258, 1.1042843949109158, 9.5630319535679096
PAPER,-101.1,REP3,IMG3,mean,16.402025000000002, 9.7450124999999996, 36.5765125, stdDev,3.8421316868861988, 1.0953282041670258, 9.5667854233981764
PAPER,-101.2,REP1,IMG1,mean,11.485962500000001, 8.2343187499999999, 31.636381250000003, stdDev,3.6116188127477837, 1.0746166634658385, 9.3171542143858677
PAPER,-101.2,REP1,IMG2,mean,12.132400000000001, 8.9441500000000005, 32.273293750000001, stdDev,3.6654188355493549, 1.0644920279175401, 9.3919342670299315
PAPER,-101.2,REP1,IMG3,mean,12.1784625, 9.06410625, 32.359525000000005, stdDev,3.6704412045548076, 1.0838630627117771, 9.3928538940182982
PAPER,-101.2,REP2,IMG1,mean,14.85691875, 9.0603187500000004, 34.520893749999999, stdDev,3.7359749739389927, 1.1031003573557705, 9.2557678477374825
PAPER,-101.2,REP2,IMG2,mean,14.138050000000002, 8.3617375000000003, 33.97384375, stdDev,3.6724044844624575, 1.1050151497123237, 9.2665667644811158
PAPER,-101.2,REP2,IMG3,mean,13.767568750000001, 7.9797000000000002, 33.695831250000005, stdDev,3.6225742868881823, 1.1153252485261851, 9.2212322995098237
PAPER,-101.2,REP3,IMG1,mean,13.72154375, 8.0899125000000005, 33.547693750000001, stdDev,3.6171388370970701, 1.1227157887656822, 9.1024392503444318
PAPER,-101.2,REP3,IMG2,mean,14.47715625, 8.9538937500000007, 34.252787500000004, stdDev,3.6927009983325125, 1.1064212415309667, 9.1657977546880005
PAPER,-101.2,REP3,IMG3,mean,13.759725000000001, 8.3958062499999997, 33.75849375, stdDev,3.6686466066350647, 1.10658536157901, 9.1497776465448055
PAPER,-101.3,REP1,IMG1,mean,9.9989000000000008, 7.7475437500000002, 29.756781250000003, stdDev,3.4414021546456888, 1.0943592151738564, 8.8889348849931569
PAPER,-101.3,REP1,IMG2,mean,10.673975, 8.3959687499999998, 30.297431250000002, stdDev,3.4958861822683813, 1.0962390245851701, 8.9679465822184383
PAPER,-101.3,REP1,IMG3,mean,10.449325, 8.1463250000000009, 30.146625, stdDev,3.4869068734875897, 1.1103666035931541, 8.9387569666802698
PAPER,-101.3,REP2,IMG1,mean,13.164875, 8.2049125000000007, 32.460168750000001, stdDev,3.5859313621951854, 1.1388089687668133, 8.9650014484953253
PAPER,-101.3,REP2,IMG2,mean,12.36821875, 7.4120125000000003, 31.788712500000003, stdDev,3.5149816787784891, 1.1447906794885039, 8.927060411599312
PAPER,-101.3,REP2,IMG3,mean,12.45355625, 7.48635625, 31.865575, stdDev,3.5347461688339017, 1.1287222191867827, 8.9433266975647818
PAPER,-101.3,REP3,IMG1,mean,12.82630625, 7.7624875000000007, 31.902637500000001, stdDev,3.5689037856477617, 1.141254928727031, 8.8216180796718859
PAPER,-101.3,REP3,IMG2,mean,13.296106250000001, 8.3551062500000004, 32.36894375, stdDev,3.627437434155262, 1.1145260433076198, 8.9336785121995579
PAPER,-101.3,REP3,IMG3,mean,12.42155625, 7.5808687500000005, 31.782131250000003, stdDev,3.556099911150691, 1.1455992952483152, 8.8442560149383542
PAPER,-101.4,REP1,IMG1,mean,8.8955562500000003, 7.2643312500000006, 27.586768750000001, stdDev,3.2323962091745391, 1.1109051445886089, 8.2350991909037425
PAPER,-101.4,REP1,IMG2,mean,9.3650874999999996, 7.8021125000000007, 28.136768750000002, stdDev,3.2958494530763627, 1.0982556794042739, 8.2947852931238266
PAPER,-101.4,REP1,IMG3,mean,8.8040874999999996, 7.3037625000000004, 27.691325000000003, stdDev,3.2390574697500756, 1.1196777856123377, 8.2631210655765504
PAPER,-101.4,REP2,IMG1,mean,11.415475000000001, 7.26094375, 30.059000000000001, stdDev,3.4082811686207739, 1.1648721429135225, 8.4160683516711075
PAPER,-101.4,REP2,IMG2,mean,10.679931250000001, 6.4800250000000004, 29.486562500000002, stdDev,3.3468959119269646, 1.1783944583096941, 8.366687333323366
PAPER,-101.4,REP2,IMG3,mean,10.978193750000001, 6.9223250000000007, 29.80623125, stdDev,3.3698784455022897, 1.1664439953872603, 8.3631033367717951
PAPER,-101.4,REP3,IMG1,mean,11.2745125, 7.2130312500000002, 29.888081250000003, stdDev,3.412018154603484, 1.1605274389360363, 8.4195913168869634
PAPER,-101.4,REP3,IMG2,mean,11.537337500000001, 7.4355937500000007, 29.977868750000003, stdDev,3.447592407912182, 1.1581296710476476, 8.3639683439007193
PAPER,-101.4,REP3,IMG3,mean,10.805987500000001, 6.7177437500000003, 29.515125000000001, stdDev,3.3756827679513584, 1.1829466003738018, 8.3199832472412449
PAPER,-101.5,REP1,IMG1,mean,7.2256312500000002, 6.5201500000000001, 25.173775000000003, stdDev,2.9279210694660867, 1.1260634873309758, 7.4767114929877323
PAPER,-101.5,REP1,IMG2,mean,7.4113875, 6.8397750000000004, 25.404418750000001, stdDev,2.9474158723946227, 1.1287893733442913, 7.5351046259921555
PAPER,-101.5,REP1,IMG3,mean,6.8345875000000005, 6.2344312500000001, 24.9632875, stdDev,2.861800343288075, 1.1485363464093929, 7.4979106884747395
PAPER,-101.5,REP2,IMG1,mean,9.3886374999999997, 6.1822687500000004, 27.354381250000003, stdDev,3.1600729253600712, 1.180480560099757, 7.6777264004162307
PAPER,-101.5,REP2,IMG2,mean,8.9047875000000012, 5.5857062500000003, 26.9226125, stdDev,3.0916758529709623, 1.2107195954104872, 7.6223461725930441
PAPER,-101.5,REP2,IMG3,mean,9.52124375, 6.2430812500000004, 27.430287500000002, stdDev,3.1828699632699315, 1.1731656983983267, 7.6715661808618698
PAPER,-101.5,REP3,IMG1,mean,9.4486625000000011, 6.3909375000000006, 27.363843750000001, stdDev,3.1617482444201235, 1.1915611067392815, 7.6565902316622561
PAPER,-101.5,REP3,IMG2,mean,9.2938500000000008, 6.2375187500000004, 27.239518750000002, stdDev,3.1861971341239999, 1.1870251022612925, 7.6068028447172464
PAPER,-101.5,REP3,IMG3,mean,8.7889750000000006, 5.5728249999999999, 26.808893750000003, stdDev,3.0868500853418515, 1.2060458197659825, 7.6383430566590054
PAPER,-101.6,REP1,IMG1,mean,5.9225375000000007, 5.8403875000000003, 22.884612499999999, stdDev,2.6549175243486847, 1.1310830428592544, 6.9137696464984897
PAPER,-101.6,REP1,IMG2,mean,5.9014875, 5.8797437500000003, 22.970937500000002, stdDev,2.667643208403955, 1.1346506882454799, 6.9674873786102935
PAPER,-101.6,REP1,IMG3,mean,5.5058125000000002, 5.3873687500000003, 22.580668750000001, stdDev,2.5573430968182085, 1.148510644932575, 6.8961668739070863
PAPER,-101.6,REP2,IMG1,mean,7.8053875000000001, 5.1779937500000006, 24.939250000000001, stdDev,2.904688188918692, 1.2165266026523776, 7.1558121088734561
PAPER,-101.6,REP2,IMG2,mean,7.5550437500000003, 4.9247500000000004, 24.723768750000001, stdDev,2.8558134017449284, 1.2088785867488916, 7.1247624554453326
PAPER,-101.6,REP2,IMG3,mean,7.9823562500000005, 5.5630750000000004, 25.240437500000002, stdDev,2.9196930400447814, 1.2146281506596956, 7.1774518325512737
PAPER,-101.6,REP3,IMG1,mean,8.0104749999999996, 5.6457125000000001, 25.17181875, stdDev,2.9362246634709357, 1.2067437040829132, 7.1174642301277853
PAPER,-101.6,REP3,IMG2,mean,7.5939812500000006, 5.1625500000000004, 24.792931250000002, stdDev,2.8468895350273828, 1.2252152861844312, 7.1534356279184683
PAPER,-101.6,REP3,IMG3,mean,7.2396562500000003, 4.7917437500000002, 24.526062500000002, stdDev,2.7874488572592577, 1.2215556001819712, 7.1077243718431911
PAPER,-101.7,REP1,IMG1,mean,4.6333562500000003, 5.1321000000000003, 20.233862500000001, stdDev,2.3511813223539217, 1.1352751164365393, 6.123557653120753
PAPER,-101.7,REP1,IMG2,mean,4.5656750000000006, 4.9271750000000001, 20.132137500000002, stdDev,2.3017165973192686, 1.1405465879897234, 6.1283859768371025
